ECG
1.093774634872049
1.0892154939446668
1.0787373098757296
1.062269448510674
1.039890995893553
1.0120302188268195
0.979118414502263
0.9415878353770911
0.8998716891739326
0.8544041388808368
0.8056203027512739
0.7539592233250766
0.6998730998589321
0.643818220795893
0.5862518298466635
